   179/299    0.818G   0.02862   0.02327  0.005527   0.05741        16       640    0.9814    0.9827     0.994    0.8134   0.02079    0.0141  0.003251
   180/299    0.818G   0.02848    0.0229  0.005356   0.05674        15       640    0.9837    0.9784    0.9939    0.8147   0.02081   0.01417  0.003248
   181/299    0.818G   0.02791   0.02277  0.005195   0.05587        18       640    0.9829     0.984    0.9944    0.8125   0.02087   0.01421  0.003281
   182/299    0.818G   0.02792   0.02305   0.00525   0.05622         7       640    0.9785    0.9872    0.9938    0.8138   0.02079   0.01408  0.003261
   183/299    0.818G   0.02842   0.02279  0.005347   0.05655        20       640    0.9753    0.9878    0.9942    0.8146   0.02072   0.01399  0.003232
   184/299    0.818G   0.02868   0.02258  0.005537    0.0568        17       640    0.9838    0.9831    0.9945    0.8137   0.02074   0.01403  0.003225
   185/299    0.818G   0.02814   0.02225  0.005388   0.05578        12       640    0.9819    0.9833    0.9945    0.8202   0.02061   0.01385  0.003203
   186/299    0.818G   0.02841    0.0227  0.005384    0.0565        15       640    0.9804    0.9879    0.9945     0.818   0.02053   0.01383   0.00325
   187/299    0.818G   0.02846   0.02249  0.005597   0.05655        18       640    0.9805    0.9886    0.9942    0.8184   0.02038   0.01379  0.003216
   188/299    0.818G   0.02807   0.02199  0.005326   0.05538        22       640    0.9788    0.9873    0.9944    0.8183   0.02037    0.0138  0.003214
   189/299    0.818G   0.02753   0.02199  0.005155   0.05467         5       640    0.9776    0.9871    0.9941     0.819   0.02038   0.01385  0.003185
   190/299    0.818G   0.02791   0.02214  0.005353    0.0554         6       640    0.9843    0.9791    0.9941    0.8261   0.02016   0.01376  0.003197
   191/299    0.818G   0.02743   0.02288  0.005145   0.05546        21       640    0.9821    0.9806    0.9943    0.8244   0.02018   0.01377  0.003183
   192/299    0.818G   0.02739   0.02263  0.005223   0.05525        30       640    0.9829    0.9805    0.9937    0.8217   0.02015   0.01373  0.003185
   193/299    0.818G   0.02805   0.02253   0.00523   0.05581        14       640    0.9831    0.9805    0.9943    0.8173   0.02044   0.01389  0.003202
   194/299    0.818G   0.02739   0.02119  0.005081   0.05366        14       640    0.9829    0.9865    0.9942    0.8266   0.02006   0.01353  0.003179
   195/299    0.818G   0.02764   0.02192  0.005026   0.05458         8       640    0.9832    0.9865    0.9938    0.8214   0.02022   0.01378  0.003206
   196/299    0.818G   0.02752   0.02225  0.005223   0.05499        19       640    0.9786    0.9891    0.9941    0.8225   0.02022   0.01365  0.003178
   197/299    0.818G   0.02714   0.02189  0.005116   0.05415        12       640    0.9785    0.9881    0.9944    0.8256   0.02003   0.01357   0.00318
   198/299    0.818G   0.02769   0.02155  0.005058   0.05429        19       640    0.9812    0.9868    0.9943    0.8257   0.02015   0.01359  0.003171
   199/299    0.818G   0.02731   0.02144  0.005187   0.05394         9       640    0.9852    0.9807    0.9945    0.8243   0.01999   0.01358  0.003166
   200/299    0.818G   0.02695   0.02207  0.005064   0.05408        14       640    0.9791    0.9861    0.9944    0.8277   0.01987   0.01344  0.003152
   201/299    0.818G   0.02699   0.02116  0.004922   0.05308        15       640    0.9819     0.986    0.9939    0.8243   0.01991   0.01355  0.003143
   202/299    0.818G   0.02715   0.02184  0.005176   0.05417        28       640    0.9809    0.9877    0.9943    0.8293   0.01979   0.01342   0.00314
